wer	acts	words	chars
NOTARIUS	31	470	2781
DER VERWALTER	53	966	5567
LISETTE	83	1421	7605
DIE BARONINN	145	2525	14033
DER HAUPTMANN	57	1248	6843
LEONORE	37	463	2504
BEDIENTE	2	29	199
BARON	91	2152	11826
MAJOR	56	935	5103
BLUMENKRANZ	83	1826	10288
REITBAHN	87	1884	10170
