wer	acts	words	chars
EINE MAGD	3	49	256
GRAF	338	4423	24425
BALTHASAR	29	188	1049
BEDIENTER	1	8	43
KRAUTMANN	56	1006	5529
ADOLPH	344	5190	28630
ERNESTINE	43	339	1688
FRAU WUNSCHEL	40	1902	10574
AMALIE	58	765	4140
HENRIETTE	95	1240	6735
STEIN	132	2017	11343
GRÄFIN	130	1817	10049
JACOB	12	38	202
