wer	acts	words	chars
COLOMBINA	4	660	3843
CYRUS	50	1007	5404
SIGELVAX	19	653	3464
KULICAN	112	2291	12514
MORTONG	37	494	2570
PUMPHIA	73	2411	12990
PINXI	2	116	591
KNAB	4	135	722
DAS VOLK	2	8	46
FAUSTIBUS	39	954	5102
MIKETEY	5	37	177
SOFFOCLES	4	156	776
ARLECKIN	4	28	149
