wer	acts	words	chars
DER BÜRGERMEISTER	1	60	296
WIEDEWITT	33	1016	5911
KÄSEBERG	10	42	233
VON MOELLERKUCHEN	12	90	501
ZWEITER MAGISTRATSBEAMTER	1	4	16
MAGISTRATSBEAMTER	2	8	48
ERSTER RATSHERR	3	19	106
ZWEITER RATSHERR	3	19	93
DRITTER RATSHERR	2	12	60
KAISER	12	377	2087
EIN RATSHERR	1	12	67
DIE SCHILDBÜRGER	6	85	489
DIE SEKRETÄRE	2	21	127
