wer	acts	words	chars
PENELOPEIA	8	253	1461
ERSTER FREIER	39	728	4303
CHOR	36	187	1131
ZWEITER FREIER	33	490	2910
DRITTER FREIER	50	997	5745
SÄNGER	4	218	1270
TELEMACHOS	6	300	1655
SEHER	12	870	5360
OBERER CHOR	2	5	30
UNTERER CHOR	2	5	33
DRITTER CHORSPRECHER	1	75	442
ODYSSEUS	13	629	3790
EINE STIMME	2	4	28
EINE ANDERE	1	2	12
