wer	acts	words	chars
KAMMERDIENER	4	15	75
SITTIG	157	2678	14510
RAT	41	609	3379
RÄTIN	81	913	4872
CÄCILIE	125	1280	6864
FRITZ	7	50	265
UNRUH	79	1552	8929
KATHARINE	234	3339	18275
ERNESTINE	48	378	1991
BARON	309	5735	31977
SAMUEL	3	53	305
BABETTE	9	100	506
PRÄSIDENT	58	1064	5959
