wer	acts	words	chars
KLAUS	33	576	3278
SABINE	166	2706	14953
MAGD	8	99	602
FRAU STAAR	210	3445	19400
HERR STAAR	122	1345	7681
BAUER	5	103	584
FRAU BRENDEL	99	969	5479
FRAU MORGENROTH	82	893	4973
SPERLING	126	1693	9696
DIE KINDER	2	6	40
OLMERS	145	1688	9553
DER BÜRGERMEISTER	192	3185	18253
NACHTWÄCHTER	4	46	224
