wer	acts	words	chars
SORGER	32	524	2842
SYLVESTER	80	2426	13069
FORTUNAT	195	4141	22271
CATHRINE	58	1651	8814
FRIEDRICH	40	589	3082
FRAU SYLVESTERINN	348	6986	37189
STROM	74	1677	8998
FIEKCHEN	66	1447	7728
GOLDSCHMIDTSJUNGE	3	83	449
TABLETKRÄMER	4	78	435
LACKEY	2	51	276
MATERIALISTENJUNGE	2	16	93
RICHARDINN	55	1155	6339
LIESCHEN	73	1664	8978
RENNER	25	450	2412
