wer	acts	words	chars
HERR JAMBUS	44	811	4867
HERR REINHART	97	2178	12561
DER JUNGE REINHART	14	474	2622
JUNGFER LOTTCHEN	80	1918	10668
HERR VIELWITZ	79	1676	9502
PAUL	1	3	17
HERR SINNREICH	52	1003	6078
