wer	acts	words	chars
LISETTE	68	1429	7562
MARTIN KRUMM	56	1780	9333
MICHEL STICH	5	167	896
DER REISENDE	105	2843	15455
CHRISTOPH	64	2362	12660
DAS FRÄULEIN	29	731	3768
DER BARON	53	1514	8416
