wer	acts	words	chars
ZWEITER	3	15	76
DIENER	4	80	460
REPNÍN	31	625	3116
GALÍZIN	27	421	2088
FIÓDOR	33	372	1787
KSÉNJA	60	1023	4682
BORÍS	197	5974	29667
MARIA	25	319	1484
CHRISTIAN	4	56	268
SIMEON	17	249	1276
DER BOTE	5	87	453
BASSMÁNOF	4	84	454
EINE STIMME	4	20	93
KSÉNIA	8	206	975
IRÍNA	3	15	82
ARZT	5	172	881
SCHUISKI	23	365	1849
MÖNCH	22	474	2436
ILJÁ	25	494	2514
DIE MENGE	15	322	1567
DER IRRE	20	510	2495
DER ROTBART	8	314	1567
DER SCHWARZBART	8	218	1104
DER WEISSBART	5	88	432
EINER	3	21	103
