wer	acts	words	chars
LINA	7	58	305
FRITZ	274	3144	16982
STIMME DES DIENERS	1	4	20
THEODOR	206	2733	15112
MIZI	154	2060	10999
CHRISTINE	251	2949	15121
DER HERR	14	149	833
KATHARINA	53	1025	5433
WEIRING	66	1597	8220
