wer	acts	words	chars
PICCARDA	5	65	320
DER LAIENBRUDER	16	484	2737
DIE FRAU	17	140	734
DER FREMDE	13	108	574
PIETRO	33	274	1434
SANDRO	12	104	552
MASOLINO	10	99	510
ALESSIO	12	121	611
ARRIGO	32	403	2108
FRANCESCO	88	2007	10386
DIANORA	27	375	1969
CHOR	4	66	424
DOPPELCHOR (MARIENCHOR)	3	142	789
CHOR DER MÖNCHE	4	75	427
STIMMEN DES VOLKES	2	13	100
GINEVRA	23	331	1654
LISA	88	1520	7792
GIOVANNI	33	378	2022
