wer	acts	words	chars
BEDIENTE	1	0	0
JAKOB	53	627	3145
HOFRATH	102	1228	6636
FRAU VON WALLENFELD	177	1903	10092
SEKRETÄR	169	2248	12533
KARL	27	361	1876
HERR VON WALLENFELD	342	4894	26140
HERR VON POSERT	171	2716	14584
GEHEIMERATH	165	1137	6421
KAMMERDIENER	19	57	329
JEAN	7	0	0
HAUSHOFMEISTER	3	0	0
BEDIENTER	8	40	207
STALLMEISTER	2	0	0
REKTOR	48	1092	6335
LIEUTENANT	110	2097	11703
UNTEROFFIZIER	3	0	0
ADJUTANT	50	300	1690
GENERAL	147	2529	14050
MAJOR STERN	19	302	1725
