wer	acts	words	chars
DER GRAF	5	73	351
BARON	203	5049	27180
VENIER	48	892	4968
LE DUC	24	265	1504
SASSI	12	106	643
DIE MUTTER	8	122	670
DIE CORTICELLI	3	55	271
SALAINO	14	186	993
MARFISA	26	292	1413
REDEGONDA	35	544	2766
ACHILLES	13	81	433
DER ABBATE	13	160	846
JUWELIER	3	72	394
LORENZO	66	1595	8288
VITTORIA	134	4428	22916
CESARINO	39	942	4775
