wer	acts	words	chars
ANDRE KUCHENKINDER	1	18	67
GRETEL	75	1433	7687
HÄNSEL	76	1250	6648
MUTTER	23	444	2326
VATER	24	682	3749
ECHO	2	3	9
SANDMÄNNCHEN	1	82	413
TAUMÄNNCHEN	1	81	399
HEXE	19	804	4340
KUCHENKINDER	4	78	407
