wer	acts	words	chars
PORCIA	21	732	3875
ARSENE	27	2193	11811
PHÖNICE	9	309	1645
CATO	75	5580	29936
PHOKAS	16	747	4068
ARTABANUS	9	349	1885
PHARNACES	28	1750	9327
FELIX	10	331	1789
DOMITIUS	17	683	3697
PORCIUS	29	942	5028
CÄSAR	32	1914	10192
