wer	acts	words	chars
MONSIEUR VOGELSANG	8	127	677
PUF	74	1600	8570
FRANK	45	645	3613
EILER	57	1296	6549
MADAME PFEIL	56	839	4211
MADAME KRONE	42	1330	7286
HERZ	34	689	3601
MADAME VOGELSANG	44	1099	5649
MADAME HERZ	11	190	982
MADEMOISELLE SILBERKLANG	18	339	1804
