wer	acts	words	chars
BEDIENTE	2	6	31
GRIMALDI	117	3550	19664
GUELFO	225	8006	43452
GALBO	12	120	634
AMALIA	116	2229	12085
ALTER GUELFO	79	2376	12985
FERDINANDO	32	541	2918
CAMILLA	65	1026	5518
