wer	acts	words	chars
MEHRERE ALTE BAUERN	4	13	70
LUX	17	303	1747
FINSTERBERG	49	1819	10263
HELL	140	5439	29838
WIRT	25	240	1210
WIRTIN	16	158	815
HANNSL	18	202	1115
WALLFAHRERCHOR	1	28	122
HOCHZEITSREIGEN	1	14	92
SCHULMEISTER	30	834	4870
MICHEL	66	1495	7822
LOISL	4	176	912
CHOR	1	10	33
HOCHZEITSCHOR	1	0	0
SEPP	91	3634	19158
ANNERL	123	3375	17904
VETTER	20	1331	7173
BRIGITTE	29	618	3192
EINIGE BAUERN	1	7	44
BAUERN	2	7	38
JUNGE BURSCHEN	5	30	154
EIN ALTER BAUER	4	50	266
