wer	acts	words	chars
EIN KNABE	2	14	71
KLARA	141	4130	21568
MUTTER	32	1237	6562
KARL	44	1521	8192
LEONHARD	90	2643	14172
MEISTER ANTON	85	4896	26562
ADAM	7	189	1135
ZWEITER GERICHTSDIENER	3	30	145
EINE MAGD	1	4	29
DER KAUFMANN WOLFRAM	10	658	3677
DER SEKRETÄR	44	1973	10761
