wer	acts	words	chars
RUF	2	14	92
VOLK	8	235	1445
EUDOXIA	34	910	5213
EIN SPÄHER	8	336	2039
PETER	81	2356	13777
KATHARINA	22	668	3995
GORDON	39	945	5355
MONS	6	172	973
OSTERMANN	26	673	4016
JAGUSCHINSKY	21	383	2180
MENZIKOF	12	227	1322
THEOPHANES	8	136	757
