wer	acts	words	chars
ANNCHEN	44	1013	5202
AUGUST	216	3012	16757
GEHRMANN	185	3983	21750
EMERIKE	191	2471	12647
KUNIGUNDE	39	1097	6118
FLINT	206	1518	8078
MADAME WÖLBING	142	2144	11775
WALTER	32	300	1683
CHRISTINE	16	260	1429
ERSTER DIENER	6	16	86
JÜNGLING	31	535	3020
GIEBEL	56	853	4620
BEDIENTER	3	4	24
DIENER	1	7	33
ALBERTINE	121	2467	13587
