wer	acts	words	chars
DER GENERAL	19	1057	6328
BELVEDERE	26	1996	11336
PATER MARESKOTTI	17	1440	8685
DER BISCHOF	32	1707	10158
GRANDISON	94	5639	32459
KAMILLA	20	1510	8742
JERONYMO	35	1923	11157
DER MARKGRAF	20	1350	7841
DIE MARKGRÄFIN	38	2324	13420
LAURA	3	54	302
KLEMENTINA	64	5236	29458
