wer	acts	words	chars
DIE KAMMERFRAUEN	1	7	30
KENNEDY	54	1813	10148
PAULET	76	1597	8853
MARIA	162	6864	37865
MORTIMER	136	3788	20639
BURLEIGH	108	2585	14255
DAVISON	33	666	3617
KENT	13	330	1929
ELISABETH	133	3958	21362
AUBESPINE	19	374	2065
BELLIEVRE	4	123	692
TALBOT	32	1759	9885
LEICESTER	104	3563	19390
OKELLY	10	149	831
OFFIZIER	3	78	397
PAGE	5	49	277
MELVIL	43	897	4888
KURL	10	197	1047
BURGOYN	4	62	338
ZWEITE KAMMERFRAU	2	22	117
