wer	acts	words	chars
DIE BETTLERIN	3	363	2015
DIE DIENERIN	1	57	339
DIE MUTTER	17	539	2963
GIWAU	18	963	5123
DER KAISER	22	443	2411
HOTOKE	29	1347	7021
EIN DIENER	3	42	225
DIE KAMMERFRAU	11	263	1295
GINYO	14	472	2615
