wer	acts	words	chars
DRITTER KÖNIG	5	69	363
JOAB	27	1061	5587
HERODES	223	8031	41092
JUDAS	14	430	2202
SAMEAS	46	1314	6613
SERUBABEL	3	54	286
TITUS	64	1537	7921
EIN DIENER	7	53	284
MARIAMNE	203	6256	32142
JOSEPH	77	1011	5059
ALEXANDRA	129	3178	16356
PHILO	4	7	26
SALOME	50	1708	8574
SOEMUS	37	948	5049
EIN BOTE	5	66	375
MOSES	8	131	679
ARTAXERXES	9	455	2312
JEHU	3	44	192
SILO	9	87	454
STIMMEN IM HINTERGRUND	1	3	10
AARON	6	132	692
ERSTER KÖNIG	9	70	386
ZWEITER KÖNIG	6	54	302
