wer	acts	words	chars
DER BEDIENTE	1	12	58
LOTTCHEN	139	6256	34814
CLEON	82	3677	20040
SIEGMUND	62	1852	10483
DAMIS	79	2218	12428
JULCHEN	160	5190	28488
DER MAGISTER	38	2329	13422
SIMON	47	1612	9175
