wer	acts	words	chars
ALLE BEDIENTE (LADY)	1	3	16
MILLER	100	4395	23914
FRAU MILLER	35	625	3315
WURM	96	2300	13001
LUISE	176	5177	28353
FERDINAND	201	7312	40677
PRÄSIDENT	137	3295	18511
EIN KAMMERDIENER (PRÄSIDENT)	4	21	123
HOFMARSCHALL	61	1258	6909
SOPHIE	23	432	2448
LADY	79	4194	23499
EIN KAMMERDIENER (FÜRST)	8	288	1638
KAMMERDIENER 4.1	2	17	92
KAMMERDIENER 4.9	3	18	115
BEDIENTER (LADY)	4	16	88
