wer	acts	words	chars
MEHRERE WEIBER	1	6	26
MICHL	34	414	2303
LOISL	24	225	1176
VEIT	26	344	1807
MARTIN	25	241	1304
STEINKLOPFERHANNS	158	5057	25693
DIE BURSCHE	12	91	545
SEPP	18	128	664
MARTHE	6	84	428
ANTON	185	3395	17030
LIESEL	25	358	1801
BAUERN	4	32	159
GROSSBAUER	24	1214	6345
MEHRERE	3	19	82
BRENNINGER	14	1817	8849
CHOR	15	301	1859
KLAUS	19	191	978
MATHIES	21	237	1169
ALTLECHNER	22	577	2838
JOSEPHA	125	2014	9665
EINIGE	4	17	95
TOBIAS	7	167	763
URSEL	1	11	49
