wer	acts	words	chars
PAUL	18	306	1572
CHOR	1	33	192
TOBIS	48	569	3016
JEREMIS	28	315	1742
JOBST	16	172	973
GREIF	35	416	2466
MICHEL	4	81	540
DER LIEUTENANT	76	1310	7108
DER OBRISTE	63	1181	6596
DIE BAUERN	5	53	281
LENE	20	383	2074
NATHAN	10	361	1927
BÄRBCHEN	91	1324	6842
SUSCHEN	12	264	1434
DORCHEN	1	8	45
LUKAS	86	1120	5917
FIKFAK	142	2522	13868
EVE	16	237	1270
EIN ÄLTERER BAUER	8	92	521
SOLDATEN	1	6	25
