wer	acts	words	chars
ODOARDO	126	1807	9484
APOLLO	94	3065	17900
THALIA	58	1099	6299
CRITIK	92	1587	8449
MERKUR	45	1060	5924
MOMUS	57	878	4695
PREHAUSER	144	2975	16387
