wer	acts	words	chars
DER BEDIENTE	2	107	632
WILLHELM	101	4931	28255
ROBERT	67	2599	15401
LUCIE	125	9141	52689
BETTY	61	2848	16371
KARL	107	4565	26517
AMALIE	64	4154	23930
JAKOB	21	748	4273
