wer	acts	words	chars
SCHULJUGEND	4	59	294
LANDLEUTE	30	613	3186
GRETCHEN	132	1876	9737
BACULUS	273	4463	24000
EIN HOCHZEITSGAST	2	21	111
CHOR	5	50	203
NANETTE	34	460	2506
BARONIN	137	1813	9796
GRAF	174	2076	11292
BARON	217	2904	15515
JÄGER	5	113	604
DIENER	3	48	281
GRÄFIN	93	1459	7990
PANCRATIUS	41	747	3990
MÄDCHEN	14	215	1063
ERSTES MÄDCHEN	4	20	103
ZWEITES MÄDCHEN	4	20	106
