wer	acts	words	chars
FERNANDO	11	166	865
JAQUINO	34	536	2885
MARZELLINE	57	911	4667
ROCCO	128	2318	12379
LEONORE	102	1284	6777
PIZARRO	41	916	4954
CHOR DER WACHE	1	32	160
ERSTER GEFANGENER	2	42	220
ZWEITER GEFANGENER	2	34	176
DIE GEFANGENEN	4	100	529
FLORESTAN	40	570	3046
CHOR	6	98	550
