wer	acts	words	chars
PATSCHKE	13	296	1654
MARIECHEN	82	620	3323
PAULINE	338	5923	30761
FRAU WEIDENHAMMER	43	898	4531
RESE	170	3997	20662
MEISTER OELZE	261	4220	21064
EMIL	102	1530	8088
FRAU KRAMER	2	6	38
