wer	acts	words	chars
HUMERY	12	868	5581
LORENZ	27	1344	7361
DÜNNE	5	206	1164
GUTTENBERG	90	5390	30069
BERTHA	51	2661	14478
SEBALDUS	20	829	4755
RIEFFE	6	231	1262
FUST	39	1304	7107
PETER	20	602	3284
BEILDECK	1	34	195
KÄTHCHEN	76	3827	21210
BARBARA	8	383	2048
ELSE	2	51	266
KLARA	2	110	626
