wer	acts	words	chars
LEANDER	7	100	548
WUMSHÄTER	150	4467	24359
LISETTE	48	917	5094
VALER	77	2136	11885
LELIO	76	2123	11990
LAURA	71	1945	10823
SOLBIST	48	1795	9965
