wer	acts	words	chars
DIE NARREN	4	66	325
CONSTANZE	119	1824	9657
CLÄRCHEN	184	3910	21060
BAST	113	2205	11669
ERSTER POET	39	789	4387
ZWEYTER POET	38	863	4878
NIKOLO	70	1323	6957
ALBERT	64	913	4856
TRÜBE	94	1402	7363
LUKREZIA	31	511	2758
VIRGINIA	35	442	2360
ORPHEUS	54	1006	5241
