wer	acts	words	chars
ZWEYTE AUFWÆRTERIN	11	265	1567
CHLOE	17	471	2592
LAMON	7	430	2353
EVANDER	88	3077	16907
ALCIMNA	67	1735	9351
MILON	18	371	1956
PYRHUS	32	756	4197
ARATES	18	371	2152
BEDIENTER	3	76	426
JUNGER HERR	15	442	2514
OFFICIER	11	287	1598
DER ANDRE VOM HOFE	3	75	421
GELEHRTER	7	104	614
ERSTE AUFWÆRTERIN	10	233	1324
