wer	acts	words	chars
DIE AUFGEREGTEN LEUTE	1	5	25
DER ERZENGEL GABRIEL	6	161	886
EIN REGIERUNGSBEAMTER	2	14	77
EIN MILLIONÄR	2	7	38
