wer	acts	words	chars
LEANDER	88	1291	6611
HERO	231	6879	35105
JANTHE	46	874	4504
PRIESTER	182	3758	19801
VATER	13	252	1326
MUTTER	12	166	880
DER SKLAVE	1	1	3
TEMPELHÜTER	53	879	4522
NAUKLEROS	77	3375	17659
DAS VOLK	3	12	42
